"ENSG00000130962","PRRG1","K-562","1.7","FPKM","Low"
"ENSG00000130985","UBA1","K-562","76.8","FPKM","High"
"ENSG00000130988","RGN","K-562","0.0","FPKM","Not detected"
"ENSG00000130997","POLN","K-562","0.0","FPKM","Not detected"
"ENSG00000131013","PPIL4","K-562","38.3","FPKM","Medium"
"ENSG00000131015","ULBP2","K-562","1.4","FPKM","Low"
"ENSG00000131016","AKAP12","K-562","5.9","FPKM","Low"
"ENSG00000131018","SYNE1","K-562","0.0","FPKM","Not detected"
"ENSG00000131019","ULBP3","K-562","0.2","FPKM","Not detected"
"ENSG00000131023","LATS1","K-562","20.6","FPKM","Medium"
"ENSG00000131037","EPS8L1","K-562","3.1","FPKM","Low"
"ENSG00000131042","LILRB2","K-562","0.0","FPKM","Not detected"
"ENSG00000131043","AAR2","K-562","21.9","FPKM","Medium"
"ENSG00000131044","TTLL9","K-562","0.0","FPKM","Not detected"
"ENSG00000131050","BPIFA2","K-562","0.0","FPKM","Not detected"
"ENSG00000131051","RBM39","K-562","145.0","FPKM","High"
"ENSG00000131055","COX4I2","K-562","0.0","FPKM","Not detected"
"ENSG00000131059","BPIFA3","K-562","0.0","FPKM","Not detected"
"ENSG00000131061","ZNF341","K-562","0.8","FPKM","Low"
"ENSG00000131067","GGT7","K-562","4.4","FPKM","Low"
"ENSG00000131068","DEFB118","K-562","0.0","FPKM","Not detected"
"ENSG00000131069","ACSS2","K-562","7.6","FPKM","Low"
"ENSG00000131080","EDA2R","K-562","0.4","FPKM","Not detected"
"ENSG00000131089","ARHGEF9","K-562","1.2","FPKM","Low"
"ENSG00000131094","C1QL1","K-562","0.0","FPKM","Not detected"
"ENSG00000131095","GFAP","K-562","0.1","FPKM","Not detected"
"ENSG00000131096","PYY","K-562","0.0","FPKM","Not detected"
"ENSG00000131097","HIGD1B","K-562","0.2","FPKM","Not detected"
"ENSG00000131100","ATP6V1E1","K-562","76.2","FPKM","High"
"ENSG00000131115","ZNF227","K-562","1.6","FPKM","Low"
"ENSG00000131116","ZNF428","K-562","34.6","FPKM","Medium"
"ENSG00000131126","TEX101","K-562","0.0","FPKM","Not detected"
"ENSG00000131127","ZNF141","K-562","0.0","FPKM","Not detected"
"ENSG00000131142","CCL25","K-562","0.0","FPKM","Not detected"
"ENSG00000131143","COX4I1","K-562","428.9","FPKM","High"
"ENSG00000131148","EMC8","K-562","28.2","FPKM","Medium"
"ENSG00000131149","GSE1","K-562","78.9","FPKM","High"
"ENSG00000131152","RP11-178L8.4","K-562","0.7","FPKM","Low"
"ENSG00000131153","GINS2","K-562","47.4","FPKM","Medium"
"ENSG00000131165","CHMP1A","K-562","42.6","FPKM","Medium"
"ENSG00000131171","SH3BGRL","K-562","30.1","FPKM","Medium"
"ENSG00000131174","COX7B","K-562","32.8","FPKM","Medium"
"ENSG00000131183","SLC34A1","K-562","0.0","FPKM","Not detected"
"ENSG00000131187","F12","K-562","0.1","FPKM","Not detected"
"ENSG00000131188","PRR7","K-562","0.6","FPKM","Low"
"ENSG00000131196","NFATC1","K-562","6.7","FPKM","Low"
"ENSG00000131203","IDO1","K-562","0.0","FPKM","Not detected"
"ENSG00000131233","GJA9","K-562","0.0","FPKM","Not detected"
"ENSG00000131236","CAP1","K-562","137.0","FPKM","High"
"ENSG00000131238","PPT1","K-562","64.0","FPKM","High"
"ENSG00000131242","RAB11FIP4","K-562","1.5","FPKM","Low"
"ENSG00000131263","RLIM","K-562","11.6","FPKM","Low"
"ENSG00000131264","CDX4","K-562","0.0","FPKM","Not detected"
"ENSG00000131269","ABCB7","K-562","14.0","FPKM","Low"
"ENSG00000131323","TRAF3","K-562","11.9","FPKM","Low"
"ENSG00000131351","HAUS8","K-562","14.3","FPKM","Low"
"ENSG00000131355","EMR3","K-562","0.0","FPKM","Not detected"
"ENSG00000131368","MRPS25","K-562","26.3","FPKM","Medium"
"ENSG00000131370","SH3BP5","K-562","11.1","FPKM","Low"
"ENSG00000131373","HACL1","K-562","10.7","FPKM","Low"
"ENSG00000131374","TBC1D5","K-562","18.7","FPKM","Low"
"ENSG00000131375","CAPN7","K-562","17.7","FPKM","Low"
"ENSG00000131378","RFTN1","K-562","0.1","FPKM","Not detected"
"ENSG00000131379","C3orf20","K-562","0.0","FPKM","Not detected"
"ENSG00000131381","ZFYVE20","K-562","7.9","FPKM","Low"
"ENSG00000131386","GALNT15","K-562","0.0","FPKM","Not detected"
"ENSG00000131389","SLC6A6","K-562","11.8","FPKM","Low"
"ENSG00000131398","KCNC3","K-562","6.0","FPKM","Low"
"ENSG00000131400","NAPSA","K-562","0.2","FPKM","Not detected"
"ENSG00000131408","NR1H2","K-562","24.2","FPKM","Medium"
"ENSG00000131409","LRRC4B","K-562","2.9","FPKM","Low"
"ENSG00000131435","PDLIM4","K-562","13.7","FPKM","Low"
"ENSG00000131437","KIF3A","K-562","2.8","FPKM","Low"
"ENSG00000131446","MGAT1","K-562","15.0","FPKM","Low"
"ENSG00000131459","GFPT2","K-562","0.0","FPKM","Not detected"
"ENSG00000131462","TUBG1","K-562","57.6","FPKM","High"
"ENSG00000131467","PSME3","K-562","182.6","FPKM","High"
"ENSG00000131469","RPL27","K-562","2023.4","FPKM","High"
"ENSG00000131470","PSMC3IP","K-562","19.5","FPKM","Low"
"ENSG00000131471","AOC3","K-562","0.1","FPKM","Not detected"
"ENSG00000131473","ACLY","K-562","85.0","FPKM","High"
"ENSG00000131475","VPS25","K-562","101.0","FPKM","High"
"ENSG00000131477","RAMP2","K-562","0.0","FPKM","Not detected"
"ENSG00000131480","AOC2","K-562","0.3","FPKM","Not detected"
"ENSG00000131482","G6PC","K-562","0.0","FPKM","Not detected"
"ENSG00000131495","NDUFA2","K-562","40.4","FPKM","Medium"
"ENSG00000131503","ANKHD1","K-562","40.8","FPKM","Medium"
"ENSG00000131504","DIAPH1","K-562","45.8","FPKM","Medium"
"ENSG00000131507","NDFIP1","K-562","12.5","FPKM","Low"
"ENSG00000131508","UBE2D2","K-562","78.1","FPKM","High"
"ENSG00000131558","EXOC4","K-562","23.3","FPKM","Medium"
"ENSG00000131584","ACAP3","K-562","6.3","FPKM","Low"
"ENSG00000131591","C1orf159","K-562","9.5","FPKM","Low"
"ENSG00000131620","ANO1","K-562","0.0","FPKM","Not detected"
"ENSG00000131626","PPFIA1","K-562","22.0","FPKM","Medium"
"ENSG00000131634","TMEM204","K-562","0.0","FPKM","Not detected"
"ENSG00000131650","KREMEN2","K-562","1.4","FPKM","Low"
"ENSG00000131652","THOC6","K-562","30.1","FPKM","Medium"
"ENSG00000131653","TRAF7","K-562","30.9","FPKM","Medium"
"ENSG00000131668","BARX1","K-562","0.0","FPKM","Not detected"
"ENSG00000131669","NINJ1","K-562","2.1","FPKM","Low"
"ENSG00000131686","CA6","K-562","0.0","FPKM","Not detected"
"ENSG00000131697","NPHP4","K-562","2.7","FPKM","Low"
"ENSG00000131711","MAP1B","K-562","5.3","FPKM","Low"
"ENSG00000131721","RHOXF2","K-562","315.8","FPKM","High"
"ENSG00000131724","IL13RA1","K-562","9.6","FPKM","Low"
"ENSG00000131725","WDR44","K-562","8.9","FPKM","Low"
"ENSG00000131730","CKMT2","K-562","0.0","FPKM","Not detected"
"ENSG00000131732","ZCCHC9","K-562","26.0","FPKM","Medium"
"ENSG00000131737","KRT34","K-562","0.0","FPKM","Not detected"
"ENSG00000131738","KRT33B","K-562","0.0","FPKM","Not detected"
"ENSG00000131746","TNS4","K-562","0.0","FPKM","Not detected"
"ENSG00000131747","TOP2A","K-562","146.3","FPKM","High"
"ENSG00000131748","STARD3","K-562","25.5","FPKM","Medium"
"ENSG00000131759","RARA","K-562","10.7","FPKM","Low"
"ENSG00000131771","PPP1R1B","K-562","0.0","FPKM","Not detected"
"ENSG00000131773","KHDRBS3","K-562","1.7","FPKM","Low"
"ENSG00000131778","CHD1L","K-562","40.9","FPKM","Medium"
"ENSG00000131779","PEX11B","K-562","15.8","FPKM","Low"
"ENSG00000131781","FMO5","K-562","0.0","FPKM","Not detected"
"ENSG00000131788","PIAS3","K-562","7.9","FPKM","Low"
"ENSG00000131791","PRKAB2","K-562","5.1","FPKM","Low"
"ENSG00000131808","FSHB","K-562","0.0","FPKM","Not detected"
"ENSG00000131828","PDHA1","K-562","58.3","FPKM","High"
"ENSG00000131831","RAI2","K-562","0.0","FPKM","Not detected"
"ENSG00000131844","MCCC2","K-562","29.5","FPKM","Medium"
"ENSG00000131845","ZNF304","K-562","1.5","FPKM","Low"
"ENSG00000131848","ZSCAN5A","K-562","2.4","FPKM","Low"
"ENSG00000131849","ZNF132","K-562","0.1","FPKM","Not detected"
"ENSG00000131864","USP29","K-562","0.0","FPKM","Not detected"
"ENSG00000131871","VIMP","K-562","37.0","FPKM","Medium"
"ENSG00000131873","CHSY1","K-562","9.8","FPKM","Low"
"ENSG00000131876","SNRPA1","K-562","1.3","FPKM","Low"
"ENSG00000131899","LLGL1","K-562","3.9","FPKM","Low"
"ENSG00000131910","NR0B2","K-562","0.1","FPKM","Not detected"
"ENSG00000131914","LIN28A","K-562","0.0","FPKM","Not detected"
"ENSG00000131931","THAP1","K-562","7.9","FPKM","Low"
"ENSG00000131941","RHPN2","K-562","4.4","FPKM","Low"
"ENSG00000131943","C19orf12","K-562","7.8","FPKM","Low"
"ENSG00000131944","C19orf40","K-562","5.1","FPKM","Low"
"ENSG00000131951","LRRC9","K-562","0.0","FPKM","Not detected"
"ENSG00000131966","ACTR10","K-562","1.1","FPKM","Low"
"ENSG00000131969","ABHD12B","K-562","0.0","FPKM","Not detected"
"ENSG00000131979","GCH1","K-562","0.8","FPKM","Low"
"ENSG00000131981","LGALS3","K-562","0.2","FPKM","Not detected"
"ENSG00000132000","PODNL1","K-562","0.2","FPKM","Not detected"
"ENSG00000132002","DNAJB1","K-562","86.3","FPKM","High"
"ENSG00000132003","ZSWIM4","K-562","1.3","FPKM","Low"
"ENSG00000132004","FBXW9","K-562","6.3","FPKM","Low"
"ENSG00000132005","RFX1","K-562","5.5","FPKM","Low"
"ENSG00000132010","ZNF20","K-562","0.4","FPKM","Not detected"
"ENSG00000132016","C19orf57","K-562","1.8","FPKM","Low"
"ENSG00000132017","DCAF15","K-562","26.6","FPKM","Medium"
"ENSG00000132024","CC2D1A","K-562","6.1","FPKM","Low"
"ENSG00000132026","RTBDN","K-562","0.8","FPKM","Low"
"ENSG00000132031","MATN3","K-562","0.0","FPKM","Not detected"
"ENSG00000132109","TRIM21","K-562","5.9","FPKM","Low"
"ENSG00000132122","SPATA6","K-562","0.1","FPKM","Not detected"
"ENSG00000132128","LRRC41","K-562","26.6","FPKM","Medium"
"ENSG00000132141","CCT6B","K-562","0.4","FPKM","Not detected"
"ENSG00000132153","DHX30","K-562","44.2","FPKM","Medium"
"ENSG00000132155","RAF1","K-562","31.7","FPKM","Medium"
"ENSG00000132164","SLC6A11","K-562","0.0","FPKM","Not detected"
"ENSG00000132170","PPARG","K-562","0.0","FPKM","Not detected"
"ENSG00000132182","NUP210","K-562","58.7","FPKM","High"
"ENSG00000132185","FCRLA","K-562","0.3","FPKM","Not detected"
"ENSG00000132196","HSD17B7","K-562","8.8","FPKM","Low"
"ENSG00000132199","ENOSF1","K-562","7.5","FPKM","Low"
"ENSG00000132205","EMILIN2","K-562","0.0","FPKM","Not detected"
"ENSG00000132207","SLX1A","K-562","6.4","FPKM","Low"
"ENSG00000132254","ARFIP2","K-562","15.6","FPKM","Low"
"ENSG00000132256","TRIM5","K-562","10.3","FPKM","Low"
"ENSG00000132259","CNGA4","K-562","0.0","FPKM","Not detected"
"ENSG00000132274","TRIM22","K-562","0.2","FPKM","Not detected"
"ENSG00000132275","RRP8","K-562","11.7","FPKM","Low"
"ENSG00000132286","TIMM10B","K-562","31.9","FPKM","Medium"
"ENSG00000132294","EFR3A","K-562","9.7","FPKM","Low"
"ENSG00000132297","HHLA1","K-562","0.0","FPKM","Not detected"
"ENSG00000132300","PTCD3","K-562","25.3","FPKM","Medium"
"ENSG00000132305","IMMT","K-562","80.3","FPKM","High"
"ENSG00000132313","MRPL35","K-562","69.1","FPKM","High"
"ENSG00000132321","IQCA1","K-562","0.0","FPKM","Not detected"
"ENSG00000132323","ILKAP","K-562","29.0","FPKM","Medium"
"ENSG00000132326","PER2","K-562","2.7","FPKM","Low"
"ENSG00000132329","RAMP1","K-562","0.0","FPKM","Not detected"
"ENSG00000132330","SCLY","K-562","21.4","FPKM","Medium"
"ENSG00000132334","PTPRE","K-562","0.0","FPKM","Not detected"
"ENSG00000132341","RAN","K-562","736.3","FPKM","High"
"ENSG00000132356","PRKAA1","K-562","8.7","FPKM","Low"
"ENSG00000132357","CARD6","K-562","3.8","FPKM","Low"
"ENSG00000132359","RAP1GAP2","K-562","10.9","FPKM","Low"
"ENSG00000132361","CLUH","K-562","58.6","FPKM","High"
"ENSG00000132376","INPP5K","K-562","5.4","FPKM","Low"
"ENSG00000132382","MYBBP1A","K-562","35.3","FPKM","Medium"
"ENSG00000132383","RPA1","K-562","42.9","FPKM","Medium"
"ENSG00000132386","SERPINF1","K-562","66.4","FPKM","High"
"ENSG00000132388","UBE2G1","K-562","33.8","FPKM","Medium"
"ENSG00000132394","EEFSEC","K-562","6.7","FPKM","Low"
"ENSG00000132405","TBC1D14","K-562","50.0","FPKM","High"
"ENSG00000132406","TMEM128","K-562","13.6","FPKM","Low"
"ENSG00000132423","COQ3","K-562","23.6","FPKM","Medium"
"ENSG00000132424","PNISR","K-562","34.3","FPKM","Medium"
"ENSG00000132429","POPDC3","K-562","2.0","FPKM","Low"
"ENSG00000132432","SEC61G","K-562","215.3","FPKM","High"
"ENSG00000132434","LANCL2","K-562","3.7","FPKM","Low"
"ENSG00000132436","FIGNL1","K-562","28.3","FPKM","Medium"
"ENSG00000132437","DDC","K-562","0.0","FPKM","Not detected"
"ENSG00000132446","FTHL17","K-562","0.0","FPKM","Not detected"
"ENSG00000132463","GRSF1","K-562","66.0","FPKM","High"
"ENSG00000132464","ENAM","K-562","0.0","FPKM","Not detected"
"ENSG00000132465","IGJ","K-562","2.1","FPKM","Low"
"ENSG00000132466","ANKRD17","K-562","40.1","FPKM","Medium"
"ENSG00000132467","UTP3","K-562","37.5","FPKM","Medium"
"ENSG00000132470","ITGB4","K-562","0.4","FPKM","Not detected"
"ENSG00000132471","WBP2","K-562","35.4","FPKM","Medium"
"ENSG00000132475","H3F3B","K-562","432.4","FPKM","High"
"ENSG00000132478","UNK","K-562","3.4","FPKM","Low"
"ENSG00000132481","TRIM47","K-562","1.2","FPKM","Low"
"ENSG00000132485","ZRANB2","K-562","97.5","FPKM","High"
"ENSG00000132507","EIF5A","K-562","401.6","FPKM","High"
"ENSG00000132510","KDM6B","K-562","4.8","FPKM","Low"
"ENSG00000132514","CLEC10A","K-562","0.0","FPKM","Not detected"
"ENSG00000132517","SLC52A1","K-562","0.0","FPKM","Not detected"
"ENSG00000132518","GUCY2D","K-562","0.0","FPKM","Not detected"
"ENSG00000132522","GPS2","K-562","17.0","FPKM","Low"
"ENSG00000132530","XAF1","K-562","0.0","FPKM","Not detected"
"ENSG00000132535","DLG4","K-562","2.3","FPKM","Low"
"ENSG00000132541","HRSP12","K-562","43.7","FPKM","Medium"
"ENSG00000132549","VPS13B","K-562","4.6","FPKM","Low"
"ENSG00000132554","RGS22","K-562","0.0","FPKM","Not detected"
"ENSG00000132561","MATN2","K-562","0.0","FPKM","Not detected"
"ENSG00000132563","REEP2","K-562","0.1","FPKM","Not detected"
"ENSG00000132570","PCBD2","K-562","5.7","FPKM","Low"
"ENSG00000132581","SDF2","K-562","8.8","FPKM","Low"
"ENSG00000132589","FLOT2","K-562","54.5","FPKM","High"
"ENSG00000132591","ERAL1","K-562","61.0","FPKM","High"
"ENSG00000132600","PRMT7","K-562","18.2","FPKM","Low"
"ENSG00000132603","NIP7","K-562","58.3","FPKM","High"
"ENSG00000132604","TERF2","K-562","33.1","FPKM","Medium"
"ENSG00000132612","VPS4A","K-562","22.5","FPKM","Medium"
"ENSG00000132613","MTSS1L","K-562","59.4","FPKM","High"
"ENSG00000132622","HSPA12B","K-562","0.1","FPKM","Not detected"
"ENSG00000132623","ANKEF1","K-562","2.9","FPKM","Low"
"ENSG00000132631","SCP2D1","K-562","0.0","FPKM","Not detected"
"ENSG00000132635","PCED1A","K-562","12.5","FPKM","Low"
"ENSG00000132639","SNAP25","K-562","0.0","FPKM","Not detected"
"ENSG00000132640","BTBD3","K-562","7.4","FPKM","Low"
"ENSG00000132646","PCNA","K-562","271.7","FPKM","High"
"ENSG00000132661","NXT1","K-562","29.4","FPKM","Medium"
"ENSG00000132664","POLR3F","K-562","8.8","FPKM","Low"
"ENSG00000132669","RIN2","K-562","0.0","FPKM","Not detected"
"ENSG00000132670","PTPRA","K-562","48.1","FPKM","Medium"
"ENSG00000132671","SSTR4","K-562","0.0","FPKM","Not detected"
"ENSG00000132676","DAP3","K-562","161.1","FPKM","High"
"ENSG00000132677","RHBG","K-562","0.0","FPKM","Not detected"
"ENSG00000132680","KIAA0907","K-562","25.5","FPKM","Medium"
"ENSG00000132681","ATP1A4","K-562","0.0","FPKM","Not detected"
"ENSG00000132688","NES","K-562","2.9","FPKM","Low"
"ENSG00000132692","BCAN","K-562","0.1","FPKM","Not detected"
"ENSG00000132693","CRP","K-562","0.1","FPKM","Not detected"
"ENSG00000132694","ARHGEF11","K-562","6.7","FPKM","Low"
"ENSG00000132698","RAB25","K-562","0.0","FPKM","Not detected"
"ENSG00000132702","HAPLN2","K-562","0.0","FPKM","Not detected"
"ENSG00000132703","APCS","K-562","0.1","FPKM","Not detected"
"ENSG00000132704","FCRL2","K-562","0.0","FPKM","Not detected"
"ENSG00000132716","DCAF8","K-562","36.0","FPKM","Medium"
"ENSG00000132718","SYT11","K-562","0.0","FPKM","Not detected"
"ENSG00000132740","IGHMBP2","K-562","8.2","FPKM","Low"
"ENSG00000132744","ACY3","K-562","0.0","FPKM","Not detected"
"ENSG00000132746","ALDH3B2","K-562","0.0","FPKM","Not detected"
"ENSG00000132749","MTL5","K-562","2.7","FPKM","Low"
"ENSG00000132763","MMACHC","K-562","6.6","FPKM","Low"
"ENSG00000132768","DPH2","K-562","32.0","FPKM","Medium"
"ENSG00000132773","TOE1","K-562","10.0","FPKM","Low"
"ENSG00000132780","NASP","K-562","251.5","FPKM","High"
"ENSG00000132781","MUTYH","K-562","9.5","FPKM","Low"
"ENSG00000132792","CTNNBL1","K-562","39.8","FPKM","Medium"
"ENSG00000132793","LPIN3","K-562","1.5","FPKM","Low"
"ENSG00000132801","ZSWIM3","K-562","2.7","FPKM","Low"
"ENSG00000132819","RBM38","K-562","52.9","FPKM","High"
"ENSG00000132821","VSTM2L","K-562","0.0","FPKM","Not detected"
"ENSG00000132823","OSER1","K-562","16.2","FPKM","Low"
"ENSG00000132824","SERINC3","K-562","40.4","FPKM","Medium"
"ENSG00000132825","PPP1R3D","K-562","0.6","FPKM","Low"
"ENSG00000132837","DMGDH","K-562","0.0","FPKM","Not detected"
"ENSG00000132840","BHMT2","K-562","0.0","FPKM","Not detected"
"ENSG00000132842","AP3B1","K-562","16.4","FPKM","Low"
"ENSG00000132846","ZBED3","K-562","0.0","FPKM","Not detected"
"ENSG00000132849","INADL","K-562","0.0","FPKM","Not detected"
"ENSG00000132854","KANK4","K-562","0.0","FPKM","Not detected"
"ENSG00000132855","ANGPTL3","K-562","0.0","FPKM","Not detected"
"ENSG00000132872","SYT4","K-562","0.0","FPKM","Not detected"
"ENSG00000132874","SLC14A2","K-562","0.0","FPKM","Not detected"
"ENSG00000132879","FBXO44","K-562","4.2","FPKM","Low"
"ENSG00000132881","RSG1","K-562","11.1","FPKM","Low"
"ENSG00000132906","CASP9","K-562","13.8","FPKM","Low"
"ENSG00000132911","NMUR2","K-562","0.0","FPKM","Not detected"
"ENSG00000132912","DCTN4","K-562","28.5","FPKM","Medium"
"ENSG00000132915","PDE6A","K-562","0.0","FPKM","Not detected"
"ENSG00000132932","ATP8A2","K-562","0.0","FPKM","Not detected"
"ENSG00000132938","MTUS2","K-562","0.0","FPKM","Not detected"
"ENSG00000132950","ZMYM5","K-562","5.2","FPKM","Low"
"ENSG00000132952","USPL1","K-562","9.7","FPKM","Low"
"ENSG00000132953","XPO4","K-562","10.0","FPKM","Low"
"ENSG00000132958","TPTE2","K-562","0.0","FPKM","Not detected"
"ENSG00000132963","POMP","K-562","133.8","FPKM","High"
"ENSG00000132964","CDK8","K-562","25.6","FPKM","Medium"
"ENSG00000132965","ALOX5AP","K-562","0.0","FPKM","Not detected"
"ENSG00000132970","WASF3","K-562","0.2","FPKM","Not detected"
"ENSG00000132972","RNF17","K-562","0.0","FPKM","Not detected"
"ENSG00000132975","GPR12","K-562","0.0","FPKM","Not detected"
"ENSG00000133019","CHRM3","K-562","0.6","FPKM","Low"
"ENSG00000133020","MYH8","K-562","0.0","FPKM","Not detected"
"ENSG00000133026","MYH10","K-562","53.6","FPKM","High"
"ENSG00000133027","PEMT","K-562","7.8","FPKM","Low"
"ENSG00000133028","SCO1","K-562","18.2","FPKM","Low"
"ENSG00000133030","MPRIP","K-562","13.9","FPKM","Low"
"ENSG00000133048","CHI3L1","K-562","0.0","FPKM","Not detected"
"ENSG00000133055","MYBPH","K-562","0.0","FPKM","Not detected"
"ENSG00000133056","PIK3C2B","K-562","2.5","FPKM","Low"
"ENSG00000133059","DSTYK","K-562","10.9","FPKM","Low"
"ENSG00000133063","CHIT1","K-562","0.0","FPKM","Not detected"
"ENSG00000133065","SLC41A1","K-562","6.5","FPKM","Low"
"ENSG00000133067","LGR6","K-562","0.0","FPKM","Not detected"
"ENSG00000133069","TMCC2","K-562","3.0","FPKM","Low"
"ENSG00000133083","DCLK1","K-562","0.0","FPKM","Not detected"
"ENSG00000133101","CCNA1","K-562","0.0","FPKM","Not detected"
"ENSG00000133103","COG6","K-562","4.4","FPKM","Low"
"ENSG00000133104","SPG20","K-562","18.3","FPKM","Low"
"ENSG00000133105","RXFP2","K-562","0.0","FPKM","Not detected"
"ENSG00000133106","EPSTI1","K-562","0.0","FPKM","Not detected"
"ENSG00000133107","TRPC4","K-562","0.0","FPKM","Not detected"
"ENSG00000133110","POSTN","K-562","0.0","FPKM","Not detected"
"ENSG00000133111","RFXAP","K-562","5.3","FPKM","Low"
"ENSG00000133112","TPT1","K-562","1099.0","FPKM","High"
"ENSG00000133114","GPALPP1","K-562","12.1","FPKM","Low"
"ENSG00000133115","STOML3","K-562","0.0","FPKM","Not detected"
"ENSG00000133116","KL","K-562","0.0","FPKM","Not detected"
"ENSG00000133119","RFC3","K-562","40.0","FPKM","Medium"
"ENSG00000133121","STARD13","K-562","0.0","FPKM","Not detected"
"ENSG00000133124","IRS4","K-562","0.0","FPKM","Not detected"
"ENSG00000133131","MORC4","K-562","0.3","FPKM","Not detected"
"ENSG00000133134","BEX2","K-562","12.3","FPKM","Low"
"ENSG00000133135","RNF128","K-562","0.0","FPKM","Not detected"
"ENSG00000133138","TBC1D8B","K-562","0.2","FPKM","Not detected"
"ENSG00000133142","TCEAL4","K-562","0.3","FPKM","Not detected"
"ENSG00000133169","BEX1","K-562","0.1","FPKM","Not detected"
"ENSG00000133193","FAM104A","K-562","14.4","FPKM","Low"
"ENSG00000133195","SLC39A11","K-562","10.2","FPKM","Low"
"ENSG00000133216","EPHB2","K-562","0.9","FPKM","Low"
"ENSG00000133226","SRRM1","K-562","41.4","FPKM","Medium"
"ENSG00000133243","BTBD2","K-562","19.9","FPKM","Low"
"ENSG00000133246","PRAM1","K-562","0.0","FPKM","Not detected"
"ENSG00000133247","SUV420H2","K-562","4.8","FPKM","Low"
"ENSG00000133250","ZNF414","K-562","5.9","FPKM","Low"
"ENSG00000133256","PDE6B","K-562","0.0","FPKM","Not detected"
"ENSG00000133265","HSPBP1","K-562","31.9","FPKM","Medium"
"ENSG00000133275","CSNK1G2","K-562","55.4","FPKM","High"
"ENSG00000133302","ANKRD32","K-562","3.2","FPKM","Low"
"ENSG00000133313","CNDP2","K-562","48.1","FPKM","Medium"
"ENSG00000133315","MACROD1","K-562","5.7","FPKM","Low"
"ENSG00000133316","WDR74","K-562","65.7","FPKM","High"
"ENSG00000133317","LGALS12","K-562","0.1","FPKM","Not detected"
"ENSG00000133318","RTN3","K-562","72.1","FPKM","High"
"ENSG00000133321","RARRES3","K-562","0.0","FPKM","Not detected"
"ENSG00000133328","HRASLS2","K-562","0.0","FPKM","Not detected"
"ENSG00000133392","MYH11","K-562","0.0","FPKM","Not detected"
"ENSG00000133393","FOPNL","K-562","54.6","FPKM","High"
"ENSG00000133398","MED10","K-562","40.4","FPKM","Medium"
"ENSG00000133401","PDZD2","K-562","0.0","FPKM","Not detected"
"ENSG00000133422","MORC2","K-562","23.8","FPKM","Medium"
"ENSG00000133424","LARGE","K-562","0.1","FPKM","Not detected"
"ENSG00000133433","GSTT2B","K-562","0.0","FPKM","Not detected"
"ENSG00000133454","MYO18B","K-562","1.4","FPKM","Low"
"ENSG00000133460","SLC2A11","K-562","0.8","FPKM","Low"
"ENSG00000133466","C1QTNF6","K-562","0.1","FPKM","Not detected"
"ENSG00000133475","GGT2","K-562","0.1","FPKM","Not detected"
"ENSG00000133477","FAM83F","K-562","0.0","FPKM","Not detected"
"ENSG00000133488","SEC14L4","K-562","0.0","FPKM","Not detected"
"ENSG00000133561","GIMAP6","K-562","0.0","FPKM","Not detected"
"ENSG00000133574","GIMAP4","K-562","0.0","FPKM","Not detected"
"ENSG00000133597","ADCK2","K-562","9.0","FPKM","Low"
"ENSG00000133606","MKRN1","K-562","34.2","FPKM","Medium"
"ENSG00000133612","AGAP3","K-562","38.2","FPKM","Medium"
"ENSG00000133619","KRBA1","K-562","9.6","FPKM","Low"
"ENSG00000133627","ACTR3B","K-562","19.7","FPKM","Low"
"ENSG00000133636","NTS","K-562","0.0","FPKM","Not detected"
"ENSG00000133639","BTG1","K-562","12.0","FPKM","Low"
"ENSG00000133640","LRRIQ1","K-562","0.0","FPKM","Not detected"
"ENSG00000133641","C12orf29","K-562","11.8","FPKM","Low"
"ENSG00000133657","ATP13A3","K-562","45.4","FPKM","Medium"
"ENSG00000133661","SFTPD","K-562","0.0","FPKM","Not detected"
"ENSG00000133665","DYDC2","K-562","0.0","FPKM","Not detected"
"ENSG00000133678","TMEM254","K-562","4.9","FPKM","Low"
"ENSG00000133687","TMTC1","K-562","0.0","FPKM","Not detected"
"ENSG00000133703","KRAS","K-562","16.1","FPKM","Low"
"ENSG00000133704","IPO8","K-562","20.4","FPKM","Medium"
"ENSG00000133706","LARS","K-562","109.7","FPKM","High"
"ENSG00000133710","SPINK5","K-562","0.3","FPKM","Not detected"
"ENSG00000133731","IMPA1","K-562","19.0","FPKM","Low"
"ENSG00000133739","LRRCC1","K-562","13.6","FPKM","Low"
"ENSG00000133740","E2F5","K-562","20.0","FPKM","Medium"
"ENSG00000133742","CA1","K-562","0.4","FPKM","Not detected"
"ENSG00000133773","CCDC59","K-562","30.3","FPKM","Medium"
"ENSG00000133789","SWAP70","K-562","2.4","FPKM","Low"
"ENSG00000133794","ARNTL","K-562","1.7","FPKM","Low"
"ENSG00000133800","LYVE1","K-562","3.7","FPKM","Low"
"ENSG00000133805","AMPD3","K-562","10.0","FPKM","Low"
"ENSG00000133808","MICALCL","K-562","2.1","FPKM","Low"
"ENSG00000133812","SBF2","K-562","3.0","FPKM","Low"
"ENSG00000133816","MICAL2","K-562","37.0","FPKM","Medium"
"ENSG00000133818","RRAS2","K-562","15.6","FPKM","Low"
"ENSG00000133835","HSD17B4","K-562","22.4","FPKM","Medium"
"ENSG00000133858","ZFC3H1","K-562","10.6","FPKM","Low"
"ENSG00000133863","TEX15","K-562","3.2","FPKM","Low"
